time,volume_m3,inflow_m3_per_day,outflow_m3_per_day
1992-10-23T00:00:00,873306964.8000001,233781.12,0.0
1992-10-24T00:00:00,873497442.2400001,190477.44,0.0
1992-10-25T00:00:00,873656712.0000001,159269.76,0.0
1992-10-26T00:00:00,873786337.9200001,129625.92,0.0
1992-10-27T00:00:00,873889404.48,103066.56,0.0
1992-10-28T00:00:00,874018183.6800001,128779.2,0.0
1992-10-29T00:00:00,874475533.44,457349.76,0.0
1992-10-30T00:00:00,874534501.44,58968.0,0.0
1992-10-31T00:00:00,875245124.1600001,710622.72,0.0
1992-11-01T00:00:00,876315170.8800001,1070046.72,0.0
1992-11-02T00:00:00,878374393.9200001,2059223.04,0.0
1992-11-03T00:00:00,881582745.6,3208351.68,0.0
1992-11-04T00:00:00,884379712.32,2796966.72,0.0
1992-11-05T00:00:00,886537457.2800001,2157744.96,0.0
1992-11-06T00:00:00,889363324.8000001,2825867.52,0.0
1992-11-07T00:00:00,890679024.0000001,1315699.2,0.0
1992-11-08T00:00:00,891621120.9600002,942096.96,0.0
1992-11-09T00:00:00,892335260.1600002,714139.2,0.0
1992-11-10T00:00:00,893103719.0400002,768458.88,0.0
1992-11-11T00:00:00,893764774.0800002,661055.04,0.0
1992-11-12T00:00:00,895893272.6400001,2128498.56,0.0
1992-11-13T00:00:00,897161270.4000001,1267997.76,0.0
1992-11-14T00:00:00,898283520.0000001,1122249.6,0.0
1992-11-15T00:00:00,899089277.7600001,805757.76,0.0
1992-11-16T00:00:00,899772347.5200001,683069.76,0.0
1992-11-17T00:00:00,900332176.32,559828.8,0.0
1992-11-18T00:00:00,901209585.6,877409.28,0.0
1992-11-19T00:00:00,902055778.5600001,846192.96,0.0
1992-11-20T00:00:00,903250016.6400001,1194238.08,0.0
1992-11-21T00:00:00,903798328.32,548311.68,0.0
1992-11-22T00:00:00,904200148.8000001,401820.48,0.0
1992-11-23T00:00:00,904580861.7600001,380712.96,0.0
1992-11-24T00:00:00,905343912.0000001,763050.24,0.0
1992-11-25T00:00:00,905938499.5200001,594587.52,0.0
1992-11-26T00:00:00,906968361.6000001,1029862.08,0.0
1992-11-27T00:00:00,907402374.7200001,434013.12,0.0
1992-11-28T00:00:00,907792444.8000002,390070.08,0.0
1992-11-29T00:00:00,908147479.6800002,355034.88,0.0
1992-11-30T00:00:00,908554864.3200002,407384.64,0.0
1992-12-01T00:00:00,909738449.2800002,1183584.96,0.0
1992-12-02T00:00:00,912269044.8000002,2530595.52,0.0
1992-12-03T00:00:00,915006836.1600002,2737791.36,0.0
1992-12-04T00:00:00,918179876.1600002,3173040.0,0.0
1992-12-05T00:00:00,920577864.9600002,2397988.8,0.0
1992-12-06T00:00:00,922546696.3200002,1968831.36,0.0
1992-12-07T00:00:00,924091087.6800002,1544391.36,0.0
1992-12-08T00:00:00,925240579.2000002,1149491.52,0.0
1992-12-09T00:00:00,926117366.4000002,876787.2,0.0
1992-12-10T00:00:00,927017144.6400002,899778.24,0.0
1992-12-11T00:00:00,928902548.1600002,1885403.52,0.0
1992-12-12T00:00:00,929779145.2800002,876597.12,0.0
1992-12-13T00:00:00,930550567.6800002,771422.4,0.0
1992-12-14T00:00:00,931280785.9200002,730218.24,0.0
1992-12-15T00:00:00,931963052.1600002,682266.24,0.0
1992-12-16T00:00:00,932579179.2000002,616127.04,0.0
1992-12-17T00:00:00,933477592.3200002,898413.12,0.0
1992-12-18T00:00:00,934124598.7200001,647006.4,0.0
1992-12-19T00:00:00,935931386.8800001,1806788.16,0.0
1992-12-20T00:00:00,936845317.44,913930.56,0.0
1992-12-21T00:00:00,937684080.0,838762.56,0.0
1992-12-22T00:00:00,938406574.08,722494.08,0.0
1992-12-23T00:00:00,939017897.2800001,611323.2,0.0
1992-12-24T00:00:00,939515025.6000001,497128.32,0.0
1992-12-25T00:00:00,939933348.4800001,418322.88,0.0
1992-12-26T00:00:00,940319193.6000001,385845.12,0.0
1992-12-27T00:00:00,940633464.9600002,314271.36,0.0
1992-12-28T00:00:00,940937575.6800002,304110.72,0.0
1992-12-29T00:00:00,941194866.2400001,257290.56,0.0
1992-12-30T00:00:00,941420940.4800001,226074.24,0.0
1992-12-31T00:00:00,941674438.0800002,253497.6,0.0
1993-01-01T00:00:00,941868060.4800001,193622.4,0.0
1993-01-02T00:00:00,942046649.2800001,178588.8,0.0
1993-01-03T00:00:00,942212131.2,165481.92,0.0
1993-01-04T00:00:00,942372662.4000001,160531.2,0.0
1993-01-05T00:00:00,942745348.8000001,372686.4,0.0
1993-01-06T00:00:00,942938893.44,193544.64,0.0
1993-01-07T00:00:00,943109688.96,170795.52,0.0
1993-01-08T00:00:00,943458865.9200001,349176.96,0.0
1993-01-09T00:00:00,944127437.7600001,668571.84,0.0
1993-01-10T00:00:00,944778453.1200001,651015.36,0.0
1993-01-11T00:00:00,946072517.7600001,1294064.64,0.0
1993-01-12T00:00:00,948097051.2000002,2024533.44,0.0
1993-01-13T00:00:00,949017487.6800002,920436.48,0.0
1993-01-14T00:00:00,950297866.5600002,1280378.88,0.0
1993-01-15T00:00:00,951660947.5200002,1363080.96,0.0
1993-01-16T00:00:00,952369773.1200002,708825.6,0.0
1993-01-17T00:00:00,953190141.1200002,820368.0,0.0
1993-01-18T00:00:00,954134881.9200002,944740.8,0.0
1993-01-19T00:00:00,955005370.5600002,870488.64,0.0
1993-01-20T00:00:00,955919188.8000002,913818.24,0.0
1993-01-21T00:00:00,957327586.5600002,1408397.76,0.0
1993-01-22T00:00:00,959871600.0000002,2544013.44,0.0
1993-01-23T00:00:00,960930345.6000003,1058745.6,0.0
1993-01-24T00:00:00,961852337.2800002,921991.68,0.0
1993-01-25T00:00:00,962661672.0000002,809334.72,0.0
1993-01-26T00:00:00,963401454.7200003,739782.72,0.0
1993-01-27T00:00:00,963975332.1600003,573877.44,0.0
1993-01-28T00:00:00,964437805.4400003,462473.28,0.0
1993-01-29T00:00:00,964808694.7200003,370889.28,0.0
1993-01-30T00:00:00,965116010.8800002,307316.16,0.0
1993-01-31T00:00:00,965415291.8400003,299280.96,0.0
1993-02-01T00:00:00,965669817.6000003,254525.76,0.0
1993-02-02T00:00:00,965909784.9600003,239967.36,0.0
1993-02-03T00:00:00,966135176.6400002,225391.68,0.0
1993-02-04T00:00:00,966466278.7200003,331102.08,0.0
1993-02-05T00:00:00,966827957.7600002,361679.04,0.0
1993-02-06T00:00:00,967103565.1200002,275607.36,0.0
1993-02-07T00:00:00,967361935.6800002,258370.56,0.0
1993-02-08T00:00:00,967686289.9200002,324354.24,0.0
1993-02-09T00:00:00,968356563.8400002,670273.92,0.0
1993-02-10T00:00:00,968675794.5600002,319230.72,0.0
1993-02-11T00:00:00,968945241.6000001,269447.04,0.0
1993-02-12T00:00:00,969176422.0800002,231180.48,0.0
1993-02-13T00:00:00,969380412.4800001,203990.4,0.0
1993-02-14T00:00:00,969567606.7200001,187194.24,0.0
1993-02-15T00:00:00,969897360.9600002,329754.24,0.0
1993-02-16T00:00:00,970094508.4800001,197147.52,0.0
1993-02-17T00:00:00,970314258.2400001,219749.76,0.0
1993-02-18T00:00:00,970611638.4000001,297380.16,0.0
1993-02-19T00:00:00,971980784.6400001,1369146.24,0.0
1993-02-20T00:00:00,972086270.4000001,105485.76,0.0
1993-02-21T00:00:00,972182053.44,95783.04,0.0
1993-02-22T00:00:00,972272298.24,90244.8,0.0
1993-02-23T00:00:00,972353756.16,81457.92,0.0
1993-02-24T00:00:00,972582698.88,228942.72,0.0
1993-02-25T00:00:00,972654765.12,72066.24,0.0
1993-02-26T00:00:00,972819495.36,164730.24,0.0
1993-02-27T00:00:00,972914855.04,95359.68,0.0
1993-02-28T00:00:00,972970790.4,55935.36,0.0
1993-03-01T00:00:00,973022690.88,51900.48,0.0
1993-03-02T00:00:00,973071247.68,48556.8,0.0
1993-03-03T00:00:00,973117229.76,45982.08,0.0
1993-03-04T00:00:00,973325626.56,208396.8,0.0
1993-03-05T00:00:00,974093947.1999999,768320.64,0.0
1993-03-06T00:00:00,974328212.16,234264.96,0.0
1993-03-07T00:00:00,974363212.8,35000.64,0.0
1993-03-08T00:00:00,974395517.76,32304.96,0.0
1993-03-09T00:00:00,974425541.76,30024.0,0.0
1993-03-10T00:00:00,974469908.16,44366.4,0.0
1993-03-11T00:00:00,974495629.4399999,25721.28,0.0
1993-03-12T00:00:00,974519346.2399999,23716.8,0.0
1993-03-13T00:00:00,974541188.1599998,21841.92,0.0
1993-03-14T00:00:00,974561379.8399998,20191.68,0.0
1993-03-15T00:00:00,974854526.3999997,293146.56,0.0
1993-03-16T00:00:00,975264001.9199997,409475.52,0.0
1993-03-17T00:00:00,975804347.5199997,540345.6,0.0
1993-03-18T00:00:00,976348632.9599998,544285.44,0.0
1993-03-19T00:00:00,976889496.9599998,540864.0,0.0
1993-03-20T00:00:00,977535751.6799998,646254.72,0.0
1993-03-21T00:00:00,979009502.3999999,1473750.72,0.0
1993-03-22T00:00:00,979865277.1199999,855774.72,0.0
1993-03-23T00:00:00,981419474.8799999,1554197.76,0.0
1993-03-24T00:00:00,982199321.2799999,779846.4,0.0
1993-03-25T00:00:00,982893458.8799999,694137.6,0.0
1993-03-26T00:00:00,983483691.8399999,590232.96,0.0
1993-03-27T00:00:00,983976776.6399999,493084.8,0.0
1993-03-28T00:00:00,984391202.8799999,414426.24,0.0
1993-03-29T00:00:00,984743127.3599999,351924.48,0.0
1993-03-30T00:00:00,985465500.4799999,722373.12,0.0
1993-03-31T00:00:00,985898874.2399999,433373.76,0.0
1993-04-01T00:00:00,986281557.1199999,382682.88,0.0
1993-04-02T00:00:00,986493997.4399999,212440.32,0.0
