time,inflow_m3_per_day,outflow_m3_per_day
1995-10-31T00:00:00,173119.68,
1995-11-01T00:00:00,130049.28,
1995-11-02T00:00:00,296360.64,
1995-11-03T00:00:00,108328.32,
1995-11-04T00:00:00,73457.28,
1995-11-05T00:00:00,66484.8,
1995-11-06T00:00:00,258802.56,
1995-11-07T00:00:00,78606.72,
1995-11-08T00:00:00,92050.56,
1995-11-09T00:00:00,648699.84,
1995-11-10T00:00:00,112216.32,
1995-11-11T00:00:00,106764.48,
1995-11-12T00:00:00,129219.84,
1995-11-13T00:00:00,112233.6,
1995-11-14T00:00:00,441607.68,
1995-11-15T00:00:00,170778.24,
1995-11-16T00:00:00,546497.28,
1995-11-17T00:00:00,651395.52,
1995-11-18T00:00:00,133246.08,
1995-11-19T00:00:00,97018.56,
1995-11-20T00:00:00,77518.08,
1995-11-21T00:00:00,113140.8,
1995-11-22T00:00:00,69266.88,
1995-11-23T00:00:00,1105289.28,
1995-11-24T00:00:00,1050192.0,
1995-11-25T00:00:00,924644.16,
1995-11-26T00:00:00,1146605.76,
1995-11-27T00:00:00,748327.68,
1995-11-28T00:00:00,657996.48,
1995-11-29T00:00:00,566421.12,
1995-11-30T00:00:00,431403.84,
1995-12-01T00:00:00,360227.52,
1995-12-02T00:00:00,269256.96,
1995-12-03T00:00:00,221711.04,
1995-12-04T00:00:00,185889.6,
1995-12-05T00:00:00,174009.6,
1995-12-06T00:00:00,136373.76,
1995-12-07T00:00:00,119309.76,
1995-12-08T00:00:00,152314.56,
1995-12-09T00:00:00,142058.88,
1995-12-10T00:00:00,1023727.68,
1995-12-11T00:00:00,82045.44,
1995-12-12T00:00:00,243639.36,
1995-12-13T00:00:00,69223.68,
1995-12-14T00:00:00,71305.92,
1995-12-15T00:00:00,58674.24,
1995-12-16T00:00:00,94599.36,
1995-12-17T00:00:00,50284.8,
1995-12-18T00:00:00,54501.12,
1995-12-19T00:00:00,597594.24,
1995-12-20T00:00:00,190166.4,
1995-12-21T00:00:00,108051.84,
1995-12-22T00:00:00,49896.0,
1995-12-23T00:00:00,69906.24,
1995-12-24T00:00:00,90737.28,
1995-12-25T00:00:00,148461.12,
1995-12-26T00:00:00,196093.44,
1995-12-27T00:00:00,22032.0,
1995-12-28T00:00:00,19854.72,
1995-12-29T00:00:00,240243.84,
1995-12-30T00:00:00,85354.56,
1995-12-31T00:00:00,14644.8,
1996-01-01T00:00:00,7801.92,
1996-01-02T00:00:00,6419.52,
1996-01-03T00:00:00,5114.88,
1996-01-04T00:00:00,7698.24,
1996-01-05T00:00:00,2678.4,
1996-01-06T00:00:00,1529.28,
1996-01-07T00:00:00,440.64,
1996-01-08T00:00:00,22144.32,
1996-01-09T00:00:00,14549.76,
1996-01-10T00:00:00,58907.52,
1996-01-11T00:00:00,27492.48,
1996-01-12T00:00:00,122402.88,
1996-01-13T00:00:00,214116.48,
1996-01-14T00:00:00,212898.24,
1996-01-15T00:00:00,48245.76,
1996-01-16T00:00:00,48712.32,
1996-01-17T00:00:00,110082.24,
1996-01-18T00:00:00,-7560.0,
1996-01-19T00:00:00,-8043.84,
1996-01-20T00:00:00,-8337.6,
1996-01-21T00:00:00,-8605.44,
1996-01-22T00:00:00,-6376.32,
1996-01-23T00:00:00,-6747.84,
1996-01-24T00:00:00,-8415.36,
1996-01-25T00:00:00,8622.72,
1996-01-26T00:00:00,-6730.56,
1996-01-27T00:00:00,25954.56,
1996-01-28T00:00:00,-10022.4,
1996-01-29T00:00:00,-11810.88,
1996-01-30T00:00:00,-12113.28,
1996-01-31T00:00:00,-12432.96,
1996-02-01T00:00:00,-12847.68,
1996-02-02T00:00:00,-13271.04,
1996-02-03T00:00:00,192948.48,
1996-02-04T00:00:00,-13642.56,
1996-02-05T00:00:00,-14454.72,
1996-02-06T00:00:00,-14826.24,
1996-02-07T00:00:00,132071.04,
1996-02-08T00:00:00,425779.2,
1996-02-09T00:00:00,-15163.2,
1996-02-10T00:00:00,-16303.68,
1996-02-11T00:00:00,-16571.52,
1996-02-12T00:00:00,24606.72,
1996-02-13T00:00:00,-16994.88,
1996-02-14T00:00:00,-15336.0,
1996-02-15T00:00:00,1386668.16,
1996-02-16T00:00:00,10169.28,
1996-02-17T00:00:00,-17720.64,
1996-02-18T00:00:00,-17867.52,
1996-02-19T00:00:00,-17858.88,
1996-02-20T00:00:00,-17919.36,
1996-02-21T00:00:00,-17997.12,
1996-02-22T00:00:00,181362.24,
1996-02-23T00:00:00,24796.8,
1996-02-24T00:00:00,-18074.88,
1996-02-25T00:00:00,649010.88,
1996-02-26T00:00:00,272306.88,
1996-02-27T00:00:00,420577.92,
1996-02-28T00:00:00,741389.76,
1996-02-29T00:00:00,352589.76,
1996-03-01T00:00:00,-15560.64,
1996-03-02T00:00:00,-17720.64,
1996-03-03T00:00:00,-17582.4,
1996-03-04T00:00:00,118342.08,
1996-03-05T00:00:00,-16908.48,
1996-03-06T00:00:00,-17219.52,
1996-03-07T00:00:00,-17133.12,
1996-03-08T00:00:00,-17072.64,
1996-03-09T00:00:00,-17029.44,
1996-03-10T00:00:00,-16908.48,
1996-03-11T00:00:00,-16891.2,
1996-03-12T00:00:00,-16925.76,
1996-03-13T00:00:00,-16986.24,
1996-03-14T00:00:00,-17072.64,
1996-03-15T00:00:00,296395.2,
1996-03-16T00:00:00,544492.8,
1996-03-17T00:00:00,-13193.28,
1996-03-18T00:00:00,-17487.36,
1996-03-19T00:00:00,-17565.12,
1996-03-20T00:00:00,-17642.88,
1996-03-21T00:00:00,-17729.28,
1996-03-22T00:00:00,-17824.32,
1996-03-23T00:00:00,-17936.64,
1996-03-24T00:00:00,-18057.6,
1996-03-25T00:00:00,-18316.8,
1996-03-26T00:00:00,405622.08,
1996-03-27T00:00:00,-17357.76,
1996-03-28T00:00:00,945164.16,
1996-03-29T00:00:00,359847.36,
1996-03-30T00:00:00,431231.04,
1996-03-31T00:00:00,73595.52,
1996-04-01T00:00:00,-708.48,
1996-04-02T00:00:00,426168.0,
1996-04-03T00:00:00,-18740.16,
1996-04-04T00:00:00,-20131.2,
1996-04-05T00:00:00,-19284.48,
1996-04-06T00:00:00,-14912.64,
1996-04-07T00:00:00,-9944.64,
1996-04-08T00:00:00,55425.6,
1996-04-09T00:00:00,405596.16,
1996-04-10T00:00:00,526167.36,
1996-04-11T00:00:00,554904.0,
1996-04-12T00:00:00,534798.72,
1996-04-13T00:00:00,472392.0,
1996-04-14T00:00:00,406632.96,
1996-04-15T00:00:00,365670.72,
1996-04-16T00:00:00,388644.48,
1996-04-17T00:00:00,536604.48,
1996-04-18T00:00:00,712359.36,
1996-04-19T00:00:00,1194376.32,
1996-04-20T00:00:00,2613798.72,
1996-04-21T00:00:00,2365917.12,
1996-04-22T00:00:00,2236109.76,
1996-04-23T00:00:00,2351557.44,
1996-04-24T00:00:00,3083823.36,
1996-04-25T00:00:00,2498109.12,
1996-04-26T00:00:00,1128755.52,
1996-04-27T00:00:00,1914373.44,
1996-04-28T00:00:00,2120929.92,
1996-04-29T00:00:00,1129731.84,
1996-04-30T00:00:00,941915.52,
1996-05-01T00:00:00,870592.32,
1996-05-02T00:00:00,879042.24,
1996-05-03T00:00:00,2702911.68,
1996-05-04T00:00:00,1471063.68,
1996-05-05T00:00:00,2026071.36,
1996-05-06T00:00:00,2380812.48,
1996-05-07T00:00:00,1135071.36,
1996-05-08T00:00:00,1068379.2,
1996-05-09T00:00:00,757918.08,
1996-05-10T00:00:00,730520.64,
1996-05-11T00:00:00,468046.08,
1996-05-12T00:00:00,217287.36,
1996-05-13T00:00:00,152755.2,
1996-05-14T00:00:00,862142.4,
1996-05-15T00:00:00,1191326.4,
1996-05-16T00:00:00,934580.16,
1996-05-17T00:00:00,574620.48,
1996-05-18T00:00:00,350516.16,
1996-05-19T00:00:00,278415.36,
1996-05-20T00:00:00,-66994.56,
1996-05-21T00:00:00,-108570.24,
1996-05-22T00:00:00,-83885.76,
1996-05-23T00:00:00,-179081.28,
1996-05-24T00:00:00,-58950.72,
1996-05-25T00:00:00,1162563.84,
1996-05-26T00:00:00,119232.0,
1996-05-27T00:00:00,-9901.44,
1996-05-28T00:00:00,1731291.84,
1996-05-29T00:00:00,67314.24,
1996-05-30T00:00:00,180766.08,
1996-05-31T00:00:00,166000.32,
1996-06-01T00:00:00,170553.6,
1996-06-02T00:00:00,-93208.32,
1996-06-03T00:00:00,-51122.88,
1996-06-04T00:00:00,-275952.96,
1996-06-05T00:00:00,-310849.92,
1996-06-06T00:00:00,486734.4,
1996-06-07T00:00:00,-447759.36,
1996-06-08T00:00:00,-320345.28,
1996-06-09T00:00:00,-297760.32,
1996-06-10T00:00:00,-307428.48,
1996-06-11T00:00:00,-386087.04,
1996-06-12T00:00:00,-89424.0,
1996-06-13T00:00:00,241686.72,
1996-06-14T00:00:00,-359570.88,
1996-06-15T00:00:00,-525070.08,
1996-06-16T00:00:00,-399055.68,
1996-06-17T00:00:00,-200404.8,
1996-06-18T00:00:00,1982828.16,
1996-06-19T00:00:00,194132.16,
1996-06-20T00:00:00,201916.8,
1996-06-21T00:00:00,-94288.32,
1996-06-22T00:00:00,4017.6,
1996-06-23T00:00:00,-210625.92,
1996-06-24T00:00:00,-271676.16,
1996-06-25T00:00:00,-453695.04,
1996-06-26T00:00:00,-224242.56,
1996-06-27T00:00:00,22852.8,
1996-06-28T00:00:00,-310193.28,
1996-06-29T00:00:00,-380894.4,
1996-06-30T00:00:00,-269533.44,
1996-07-01T00:00:00,515471.04,
1996-07-02T00:00:00,-1563.84,
1996-07-03T00:00:00,-198650.88,
1996-07-04T00:00:00,43554.24,
1996-07-05T00:00:00,413087.04,
1996-07-06T00:00:00,1999831.68,
1996-07-07T00:00:00,-179375.04,
1996-07-08T00:00:00,-190244.16,
1996-07-09T00:00:00,2848201.92,
1996-07-10T00:00:00,603529.92,
1996-07-11T00:00:00,397033.92,
1996-07-12T00:00:00,2507448.96,
1996-07-13T00:00:00,1059376.32,
1996-07-14T00:00:00,607651.2,
1996-07-15T00:00:00,357238.08,
1996-07-16T00:00:00,140927.04,
1996-07-17T00:00:00,68325.12,
1996-07-18T00:00:00,57680.64,
1996-07-19T00:00:00,32425.92,
1996-07-20T00:00:00,-112596.48,
1996-07-21T00:00:00,-194348.16,
1996-07-22T00:00:00,-250560.0,
1996-07-23T00:00:00,-215542.08,
1996-07-24T00:00:00,-196128.0,
1996-07-25T00:00:00,-259562.88,
1996-07-26T00:00:00,-301095.36,
1996-07-27T00:00:00,-215645.76,
1996-07-28T00:00:00,-256893.12,
1996-07-29T00:00:00,-135501.12,
1996-07-30T00:00:00,-430764.48,
1996-07-31T00:00:00,-203558.4,
1996-08-01T00:00:00,-157645.44,
1996-08-02T00:00:00,376850.88,
1996-08-03T00:00:00,273913.92,
1996-08-04T00:00:00,-371528.64,
1996-08-05T00:00:00,-322963.2,
1996-08-06T00:00:00,-316794.24,
1996-08-07T00:00:00,-344943.36,
1996-08-08T00:00:00,-82944.0,
1996-08-09T00:00:00,-290200.32,
1996-08-10T00:00:00,-330073.92,
1996-08-11T00:00:00,-370198.08,
1996-08-12T00:00:00,-311014.08,
1996-08-13T00:00:00,-351198.72,
1996-08-14T00:00:00,-289811.52,
1996-08-15T00:00:00,413424.0,
1996-08-16T00:00:00,-296956.8,
1996-08-17T00:00:00,-269472.96,
1996-08-18T00:00:00,-298589.76,
1996-08-19T00:00:00,-420318.72,
1996-08-20T00:00:00,-349418.88,
1996-08-21T00:00:00,-330246.72,
1996-08-22T00:00:00,-357272.64,
1996-08-23T00:00:00,-432311.04,
1996-08-24T00:00:00,-372746.88,
1996-08-25T00:00:00,-373317.12,
1996-08-26T00:00:00,-290658.24,
1996-08-27T00:00:00,237893.76,
1996-08-28T00:00:00,-219784.32,
1996-08-29T00:00:00,-249652.8,
1996-08-30T00:00:00,-140702.4,
1996-08-31T00:00:00,-156444.48,
1996-09-01T00:00:00,-268522.56,
1996-09-02T00:00:00,-360642.24,
1996-09-03T00:00:00,-286934.4,
1996-09-04T00:00:00,-458982.72,
1996-09-05T00:00:00,-324803.52,
1996-09-06T00:00:00,-232053.12,
1996-09-07T00:00:00,-326764.8,
1996-09-08T00:00:00,-301769.28,
1996-09-09T00:00:00,-322911.36,
1996-09-10T00:00:00,142983.36,
1996-09-11T00:00:00,-77664.96,
1996-09-12T00:00:00,-91592.64,
1996-09-13T00:00:00,-97450.56,
1996-09-14T00:00:00,34413.12,
1996-09-15T00:00:00,-261394.56,
1996-09-16T00:00:00,-325149.12,
1996-09-17T00:00:00,-218954.88,
1996-09-18T00:00:00,-185181.12,
1996-09-19T00:00:00,-207576.0,
1996-09-20T00:00:00,-198927.36,
1996-09-21T00:00:00,-77258.88,
1996-09-22T00:00:00,-82598.4,
1996-09-23T00:00:00,-125902.08,
1996-09-24T00:00:00,-78036.48,
1996-09-25T00:00:00,-88750.08,
1996-09-26T00:00:00,-137324.16,
1996-09-27T00:00:00,-225089.28,
1996-09-28T00:00:00,211870.08,
1996-09-29T00:00:00,1337644.8,
1996-09-30T00:00:00,319464.0,
1996-10-01T00:00:00,-67106.88,
1996-10-02T00:00:00,-75565.44,
1996-10-03T00:00:00,-48513.6,
1996-10-04T00:00:00,380255.04,
1996-10-05T00:00:00,-23319.36,
1996-10-06T00:00:00,-103109.76,
1996-10-07T00:00:00,61344.0,
1996-10-08T00:00:00,116544.96,
1996-10-09T00:00:00,262474.56,
1996-10-10T00:00:00,-87073.92,
1996-10-11T00:00:00,-151329.6,
1996-10-12T00:00:00,1325851.2,
1996-10-13T00:00:00,-27345.6,
1996-10-14T00:00:00,-98634.24,
1996-10-15T00:00:00,-49705.92,
1996-10-16T00:00:00,-32581.44,
1996-10-17T00:00:00,-36555.84,
1996-10-18T00:00:00,658756.8,
1996-10-19T00:00:00,110652.48,
1996-10-20T00:00:00,279633.6,
1996-10-21T00:00:00,-32391.36,
1996-10-22T00:00:00,-20329.92,
1996-10-23T00:00:00,-7257.6,
1996-10-24T00:00:00,-9927.36,
1996-10-25T00:00:00,-23725.44,
1996-10-26T00:00:00,-13919.04,
1996-10-27T00:00:00,83488.32,
1996-10-28T00:00:00,244874.88,
1996-10-29T00:00:00,682577.28,
1996-10-30T00:00:00,358024.32,
1996-10-31T00:00:00,-29082.24,
1996-11-01T00:00:00,1207137.6,
1996-11-02T00:00:00,337443.84,
1996-11-03T00:00:00,2032179.84,
1996-11-04T00:00:00,728809.92,
1996-11-05T00:00:00,954184.32,
1996-11-06T00:00:00,1929510.72,
1996-11-07T00:00:00,2064648.96,
1996-11-08T00:00:00,618511.68,
1996-11-09T00:00:00,1366182.72,
1996-11-10T00:00:00,1506669.12,
1996-11-11T00:00:00,713206.08,
1996-11-12T00:00:00,3622570.56,
1996-11-13T00:00:00,1173268.8,
1996-11-14T00:00:00,352684.8,
1996-11-15T00:00:00,688884.48,
1996-11-16T00:00:00,471182.4,
1996-11-17T00:00:00,708687.36,
1996-11-18T00:00:00,1005903.36,
1996-11-19T00:00:00,2425584.96,
1996-11-20T00:00:00,3157202.88,
1996-11-21T00:00:00,3787309.44,
1996-11-22T00:00:00,3450677.76,
1996-11-23T00:00:00,3071494.08,
1996-11-24T00:00:00,2140352.64,
1996-11-25T00:00:00,1668893.76,
1996-11-26T00:00:00,1223501.76,
1996-11-27T00:00:00,916254.72,
1996-11-28T00:00:00,1811954.88,
1996-11-29T00:00:00,681531.84,
1996-11-30T00:00:00,500238.72,
1996-12-01T00:00:00,416845.44,
1996-12-02T00:00:00,367467.84,
1996-12-03T00:00:00,367632.0,
1996-12-04T00:00:00,413527.68,
1996-12-05T00:00:00,409872.96,
1996-12-06T00:00:00,1784298.24,
1996-12-07T00:00:00,943176.96,
1996-12-08T00:00:00,1060629.12,
1996-12-09T00:00:00,1022276.16,
1996-12-10T00:00:00,1222585.92,
1996-12-11T00:00:00,1199007.36,
1996-12-12T00:00:00,824325.12,
1996-12-13T00:00:00,609534.72,
1996-12-14T00:00:00,608160.96,
1996-12-15T00:00:00,637441.92,
1996-12-16T00:00:00,420042.24,
1996-12-17T00:00:00,322453.44,
1996-12-18T00:00:00,269645.76,
1996-12-19T00:00:00,243198.72,
1996-12-20T00:00:00,456088.32,
1996-12-21T00:00:00,195220.8,
1996-12-22T00:00:00,178476.48,
1996-12-23T00:00:00,789782.4,
1996-12-24T00:00:00,311653.44,
1996-12-25T00:00:00,137954.88,
1996-12-26T00:00:00,130757.76,
1996-12-27T00:00:00,318565.44,
1996-12-28T00:00:00,373939.2,
1996-12-29T00:00:00,104362.56,
1996-12-30T00:00:00,97528.32,
1996-12-31T00:00:00,95083.2,
1997-01-01T00:00:00,100414.08,
1997-01-02T00:00:00,75142.08,
1997-01-03T00:00:00,199359.36,
1997-01-04T00:00:00,801645.12,
1997-01-05T00:00:00,162112.32,
1997-01-06T00:00:00,137237.76,
1997-01-07T00:00:00,76308.48,
1997-01-08T00:00:00,868682.88,
1997-01-09T00:00:00,47701.44,
1997-01-10T00:00:00,44124.48,
1997-01-11T00:00:00,262992.96,
1997-01-12T00:00:00,936705.6,
1997-01-13T00:00:00,87903.36,
1997-01-14T00:00:00,54483.84,
1997-01-15T00:00:00,31829.76,
1997-01-16T00:00:00,54069.12,
1997-01-17T00:00:00,308154.24,
1997-01-18T00:00:00,185621.76,
1997-01-19T00:00:00,169784.64,
1997-01-20T00:00:00,22567.68,
1997-01-21T00:00:00,20986.56,
1997-01-22T00:00:00,285854.4,
1997-01-23T00:00:00,1036160.64,
1997-01-24T00:00:00,19163.52,
1997-01-25T00:00:00,14999.04,
1997-01-26T00:00:00,13772.16,
1997-01-27T00:00:00,290468.16,
1997-01-28T00:00:00,26213.76,
1997-01-29T00:00:00,28926.72,
1997-01-30T00:00:00,128632.32,
1997-01-31T00:00:00,8311.68,
1997-02-01T00:00:00,7171.2,
1997-02-02T00:00:00,6186.24,
1997-02-03T00:00:00,5209.92,
1997-02-04T00:00:00,225797.76,
1997-02-05T00:00:00,3620.16,
1997-02-06T00:00:00,145895.04,
1997-02-07T00:00:00,134784.0,
1997-02-08T00:00:00,44072.64,
1997-02-09T00:00:00,1031961.6,
1997-02-10T00:00:00,95333.76,
1997-02-11T00:00:00,570447.36,
1997-02-12T00:00:00,57974.4,
1997-02-13T00:00:00,-2108.16,
1997-02-14T00:00:00,-2617.92,
1997-02-15T00:00:00,-3041.28,
1997-02-16T00:00:00,-3456.0,
1997-02-17T00:00:00,-3870.72,
1997-02-18T00:00:00,-4294.08,
1997-02-19T00:00:00,24321.6,
1997-02-20T00:00:00,226056.96,
1997-02-21T00:00:00,921283.2,
1997-02-22T00:00:00,15016.32,
1997-02-23T00:00:00,17418.24,
1997-02-24T00:00:00,701913.6,
1997-02-25T00:00:00,1491842.88,
1997-02-26T00:00:00,1980357.12,
1997-02-27T00:00:00,1878094.08,
1997-02-28T00:00:00,2041329.6,
1997-03-01T00:00:00,1520095.68,
1997-03-02T00:00:00,2225897.28,
1997-03-03T00:00:00,2029924.8,
1997-03-04T00:00:00,2034840.96,
1997-03-05T00:00:00,1753496.64,
1997-03-06T00:00:00,1405848.96,
1997-03-07T00:00:00,1131373.44,
1997-03-08T00:00:00,1771217.28,
1997-03-09T00:00:00,1383056.64,
1997-03-10T00:00:00,1525754.88,
1997-03-11T00:00:00,1530498.24,
1997-03-12T00:00:00,1555260.48,
1997-03-13T00:00:00,1459857.6,
1997-03-14T00:00:00,1236997.44,
1997-03-15T00:00:00,1024902.72,
1997-03-16T00:00:00,824169.6,
1997-03-17T00:00:00,679415.04,
1997-03-18T00:00:00,571164.48,
1997-03-19T00:00:00,562351.68,
1997-03-20T00:00:00,428129.28,
1997-03-21T00:00:00,380056.32,
1997-03-22T00:00:00,341832.96,
1997-03-23T00:00:00,310625.28,
1997-03-24T00:00:00,617889.6,
1997-03-25T00:00:00,281957.76,
1997-03-26T00:00:00,2341491.84,
1997-03-27T00:00:00,745113.6,
1997-03-28T00:00:00,404369.28,
1997-03-29T00:00:00,289180.8,
1997-03-30T00:00:00,391573.44,
1997-03-31T00:00:00,345142.08,
1997-04-01T00:00:00,615790.08,
1997-04-02T00:00:00,1516432.32,
1997-04-03T00:00:00,2122632.0,
1997-04-04T00:00:00,1604257.92,
1997-04-05T00:00:00,1244877.12,
1997-04-06T00:00:00,979966.08,
1997-04-07T00:00:00,746902.08,
1997-04-08T00:00:00,523350.72,
1997-04-09T00:00:00,680641.92,
1997-04-10T00:00:00,383780.16,
1997-04-11T00:00:00,479761.92,
1997-04-12T00:00:00,208828.8,
1997-04-13T00:00:00,638038.08,
1997-04-14T00:00:00,1324537.92,
1997-04-15T00:00:00,288074.88,
1997-04-16T00:00:00,189354.24,
1997-04-17T00:00:00,257610.24,
1997-04-18T00:00:00,326687.04,
1997-04-19T00:00:00,334601.28,
1997-04-20T00:00:00,194927.04,
1997-04-21T00:00:00,396696.96,
1997-04-22T00:00:00,611461.44,
1997-04-23T00:00:00,340511.04,
1997-04-24T00:00:00,687113.28,
1997-04-25T00:00:00,451707.84,
1997-04-26T00:00:00,329322.24,
1997-04-27T00:00:00,1043012.16,
1997-04-28T00:00:00,1246847.04,
1997-04-29T00:00:00,3099427.2,
1997-04-30T00:00:00,1924577.28,
1997-05-01T00:00:00,2043878.4,
1997-05-02T00:00:00,1718893.44,
1997-05-03T00:00:00,1149085.44,
1997-05-04T00:00:00,861796.8,
1997-05-05T00:00:00,741329.28,
1997-05-06T00:00:00,670904.64,
1997-05-07T00:00:00,549676.8,
1997-05-08T00:00:00,904322.88,
1997-05-09T00:00:00,891224.64,
1997-05-10T00:00:00,1291101.12,
1997-05-11T00:00:00,1002879.36,
1997-05-12T00:00:00,1046321.28,
1997-05-13T00:00:00,720817.92,
1997-05-14T00:00:00,478941.12,
1997-05-15T00:00:00,149152.32,
1997-05-16T00:00:00,42197.76,
1997-05-17T00:00:00,2013.12,
1997-05-18T00:00:00,158898.24,
1997-05-19T00:00:00,-207360.0,
1997-05-20T00:00:00,-43925.76,
1997-05-21T00:00:00,-32728.32,
1997-05-22T00:00:00,-274985.28,
1997-05-23T00:00:00,-276108.48,
1997-05-24T00:00:00,-207299.52,
1997-05-25T00:00:00,-201104.64,
1997-05-26T00:00:00,-128407.68,
1997-05-27T00:00:00,149852.16,
1997-05-28T00:00:00,-243561.6,
1997-05-29T00:00:00,-223179.84,
1997-05-30T00:00:00,-197968.32,
1997-05-31T00:00:00,-339353.28,
1997-06-01T00:00:00,-320751.36,
1997-06-02T00:00:00,-314003.52,
1997-06-03T00:00:00,-260599.68,
1997-06-04T00:00:00,-528638.4,
1997-06-05T00:00:00,-430652.16,
1997-06-06T00:00:00,-420189.12,
1997-06-07T00:00:00,-396342.72,
1997-06-08T00:00:00,-481360.32,
1997-06-09T00:00:00,-507193.92,
1997-06-10T00:00:00,-220302.72,
1997-06-11T00:00:00,-529277.76,
1997-06-12T00:00:00,-615764.16,
1997-06-13T00:00:00,543447.36,
1997-06-14T00:00:00,-8778.24,
1997-06-15T00:00:00,-266328.0,
1997-06-16T00:00:00,2748012.48,
1997-06-17T00:00:00,-498908.16,
1997-06-18T00:00:00,-414141.12,
1997-06-19T00:00:00,-582526.08,
1997-06-20T00:00:00,-485922.24,
1997-06-21T00:00:00,-477792.0,
1997-06-22T00:00:00,1071472.32,
1997-06-23T00:00:00,-325676.16,
1997-06-24T00:00:00,274216.32,
1997-06-25T00:00:00,497050.56,
1997-06-26T00:00:00,-7542.72,
1997-06-27T00:00:00,-302641.92,
1997-06-28T00:00:00,-363346.56,
1997-06-29T00:00:00,-126956.16,
1997-06-30T00:00:00,-283150.08,
1997-07-01T00:00:00,-533666.88,
1997-07-02T00:00:00,367234.56,
1997-07-03T00:00:00,-515557.44,
1997-07-04T00:00:00,3910455.36,
1997-07-05T00:00:00,-280808.64,
1997-07-06T00:00:00,-494251.2,
1997-07-07T00:00:00,-590915.52,
1997-07-08T00:00:00,-493974.72,
1997-07-09T00:00:00,-267477.12,
1997-07-10T00:00:00,-381006.72,
1997-07-11T00:00:00,-484539.84,
1997-07-12T00:00:00,-423403.2,
1997-07-13T00:00:00,-516421.44,
1997-07-14T00:00:00,-481360.32,
1997-07-15T00:00:00,-532457.28,
1997-07-16T00:00:00,-574231.68,
1997-07-17T00:00:00,-524292.48,
1997-07-18T00:00:00,-477446.4,
1997-07-19T00:00:00,-499677.12,
1997-07-20T00:00:00,-493102.08,
1997-07-21T00:00:00,-446670.72,
1997-07-22T00:00:00,128934.72,
1997-07-23T00:00:00,-75029.76,
1997-07-24T00:00:00,-385490.88,
1997-07-25T00:00:00,162043.2,
1997-07-26T00:00:00,862557.12,
1997-07-27T00:00:00,681704.64,
1997-07-28T00:00:00,4865598.72,
1997-07-29T00:00:00,923780.16,
1997-07-30T00:00:00,491875.2,
1997-07-31T00:00:00,407609.28,
1997-08-01T00:00:00,186157.44,
1997-08-02T00:00:00,57559.68,
1997-08-03T00:00:00,164859.84,
1997-08-04T00:00:00,683691.84,
1997-08-05T00:00:00,-151536.96,
1997-08-06T00:00:00,-187315.2,
1997-08-07T00:00:00,-203886.72,
1997-08-08T00:00:00,-234446.4,
1997-08-09T00:00:00,-332700.48,
1997-08-10T00:00:00,-163944.0,
1997-08-11T00:00:00,-387374.4,
1997-08-12T00:00:00,374112.0,
1997-08-13T00:00:00,-517596.48,
1997-08-14T00:00:00,-540034.56,
1997-08-15T00:00:00,-428302.08,
1997-08-16T00:00:00,-392454.72,
1997-08-17T00:00:00,-278864.64,
1997-08-18T00:00:00,-263191.68,
1997-08-19T00:00:00,-249194.88,
1997-08-20T00:00:00,1197936.0,
1997-08-21T00:00:00,-279581.76,
1997-08-22T00:00:00,160997.76,
1997-08-23T00:00:00,663085.44,
1997-08-24T00:00:00,1067195.52,
1997-08-25T00:00:00,1490037.12,
1997-08-26T00:00:00,-347336.64,
1997-08-27T00:00:00,-339465.6,
1997-08-28T00:00:00,-263848.32,
1997-08-29T00:00:00,-400481.28,
1997-08-30T00:00:00,-361903.68,
1997-08-31T00:00:00,-409449.6,
1997-09-01T00:00:00,-306659.52,
1997-09-02T00:00:00,-313657.92,
1997-09-03T00:00:00,-377490.24,
1997-09-04T00:00:00,-218635.2,
1997-09-05T00:00:00,550808.64,
1997-09-06T00:00:00,4414944.96,
1997-09-07T00:00:00,365679.36,
1997-09-08T00:00:00,486552.96,
1997-09-09T00:00:00,179331.84,
1997-09-10T00:00:00,490881.6,
1997-09-11T00:00:00,-137954.88,
1997-09-12T00:00:00,1658344.32,
1997-09-13T00:00:00,206167.68,
1997-09-14T00:00:00,940368.96,
1997-09-15T00:00:00,637174.08,
1997-09-16T00:00:00,1239356.16,
1997-09-17T00:00:00,2769024.96,
1997-09-18T00:00:00,924955.2,
1997-09-19T00:00:00,1257413.76,
1997-09-20T00:00:00,767517.12,
1997-09-21T00:00:00,637346.88,
1997-09-22T00:00:00,719124.48,
1997-09-23T00:00:00,367839.36,
1997-09-24T00:00:00,329166.72,
1997-09-25T00:00:00,180377.28,
1997-09-26T00:00:00,90970.56,
1997-09-27T00:00:00,65491.2,
1997-09-28T00:00:00,105235.2,
1997-09-29T00:00:00,63495.36,
1997-09-30T00:00:00,53101.44,
1997-10-01T00:00:00,120389.76,
1997-10-02T00:00:00,94875.84,
1997-10-03T00:00:00,65983.68,
1997-10-04T00:00:00,2019064.32,
1997-10-05T00:00:00,198426.24,
1997-10-06T00:00:00,144028.8,
1997-10-07T00:00:00,130697.28,
1997-10-08T00:00:00,1498409.28,
1997-10-09T00:00:00,306383.04,
1997-10-10T00:00:00,465367.68,
1997-10-11T00:00:00,1335528.0,
1997-10-12T00:00:00,558636.48,
1997-10-13T00:00:00,562671.36,
1997-10-14T00:00:00,1041750.72,
1997-10-15T00:00:00,507686.4,
